Antworte im Chat mit der Kirchenführung	[IN:SEND_MESSAGE [SL:GROUP Kirchenführung ] ]	[IN:SEND_MESSAGE [SL:GROUP Kirchenführung ] ]	messaging	de_XX
Wann ist dieser Timer fertig	[IN:GET_TIMER [SL:METHOD_TIMER Timer ] ]	[IN:GET_TIMER [SL:METHOD_TIMER Timer ] ]	timer	de_XX
Wie wird das Wetter dieses Wochenende?	[IN:GET_WEATHER [SL:DATE_TIME dieses Wochenende ] ]	[IN:GET_WEATHER [SL:DATE_TIME dieses Wochenende ] ]	weather	de_XX
Wird es heute Wolken geben?	[IN:GET_WEATHER [SL:DATE_TIME heute ] [SL:WEATHER_ATTRIBUTE Wolken ] ]	[IN:GET_WEATHER [SL:WEATHER_ATTRIBUTE Wolken ] [SL:DATE_TIME heute ] ]	weather	de_XX
Irgendetwas Schlechtes in den nationalen Nachrichten?	[IN:GET_STORIES_NEWS [SL:NEWS_CATEGORY nationalen ] [SL:NEWS_TYPE Nachrichten ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_CATEGORY nationalen ] [SL:NEWS_TYPE Nachrichten ] ]	news	de_XX
Wie viel Zeit verbleibt im aktuellen Timer?	[IN:GET_TIMER [SL:METHOD_TIMER Timer ] ]	[IN:GET_TIMER [SL:METHOD_TIMER Timer ] ]	timer	de_XX
Setzte jetzt einen Timer	[IN:CREATE_TIMER [SL:DATE_TIME jetzt ] [SL:METHOD_TIMER Timer ] ]	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME jetzt ] ]	timer	de_XX
Was ist in den NBC-Nacht-Nachrichten?	[IN:GET_STORIES_NEWS [SL:NEWS_SOURCE NBC - ] [SL:NEWS_TYPE Nachrichten ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_SOURCE NBC - ] [SL:NEWS_TYPE Nachrichten ] ]	news	de_XX
Was sind die neuesten lokalen Nachrichten?	[IN:GET_STORIES_NEWS [SL:DATE_TIME neuesten ] [SL:NEWS_CATEGORY lokalen ] [SL:NEWS_TYPE Nachrichten ] ]	[IN:GET_STORIES_NEWS [SL:DATE_TIME neuesten ] [SL:NEWS_CATEGORY lokalen ] [SL:NEWS_TYPE Nachrichten ] ]	news	de_XX
Bitte lies lokale Schlagzeilen.	[IN:GET_STORIES_NEWS [SL:NEWS_CATEGORY lokale ] [SL:NEWS_TYPE Schlagzeilen ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_CATEGORY lokale ] [SL:NEWS_TYPE Schlagzeilen ] ]	news	de_XX
Starte den Timer in zwei Minuten	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME in zwei Minuten ] ]	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME in zwei Minuten ] ]	timer	de_XX
Lösche dieses Lied	[IN:REMOVE_FROM_PLAYLIST_MUSIC [SL:MUSIC_TYPE Lied ] ]	[IN:REMOVE_FROM_PLAYLIST_MUSIC [SL:MUSIC_TYPE Lied ] ]	music	de_XX
Füge dem Timer 5 Minuten hinzu	[IN:ADD_TIME_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME 5 Minuten ] ]	[IN:ADD_TIME_TIMER [SL:DATE_TIME 5 Minuten ] [SL:METHOD_TIMER Timer ] ]	timer	de_XX
Wie ist das Wetter heute im Central Park, NY?	[IN:GET_WEATHER [SL:DATE_TIME heute ] [SL:LOCATION Central Park , NY ] ]	[IN:GET_WEATHER [SL:LOCATION Central Park , NY ] [SL:DATE_TIME heute ] ]	weather	de_XX
Füge dem Timer 15 Sekunden hinzu.	[IN:ADD_TIME_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME 15 Sekunden ] ]	[IN:ADD_TIME_TIMER [SL:DATE_TIME 15 Sekunden ] [SL:METHOD_TIMER Timer ] ]	timer	de_XX
Bitte stelle einen Wecker auf morgen 6:00 Uhr.	[IN:CREATE_ALARM [SL:DATE_TIME auf morgen 6 : 00 Uhr ] ]	[IN:CREATE_ALARM [SL:DATE_TIME auf morgen 6 : 00 Uhr ] ]	alarm	de_XX
Was lautet die wöchentliche Vorhersage für Seattle?	[IN:GET_WEATHER [SL:DATE_TIME wöchentliche ] [SL:LOCATION Seattle ] ]	[IN:GET_WEATHER [SL:DATE_TIME wöchentliche ] [SL:LOCATION Seattle ] ]	weather	de_XX
Kannst du den Timer auf eine Stunde stellen	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME auf eine Stunde ] ]	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME auf eine Stunde ] ]	timer	de_XX
Was ist die Geschichte hinter den Stromleck	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Geschichte ] [SL:NEWS_TOPIC Stromleck ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Geschichte ] [SL:NEWS_TOPIC Stromleck ] ]	news	de_XX
Bitte füge dieses Lied zu meiner Auto-Playlist hinzu.	[IN:ADD_TO_PLAYLIST_MUSIC [SL:MUSIC_TYPE Lied ] [SL:MUSIC_PLAYLIST_TITLE Auto - ] [SL:MUSIC_TYPE Playlist ] ]	[IN:ADD_TO_PLAYLIST_MUSIC [SL:MUSIC_TYPE Lied ] [SL:MUSIC_PLAYLIST_TITLE Auto - ] [SL:MUSIC_TYPE Playlist ] ]	music	de_XX
Sollte ich heute mit Regen rechnen	[IN:GET_WEATHER [SL:DATE_TIME heute ] [SL:WEATHER_ATTRIBUTE Regen ] ]	[IN:GET_WEATHER [SL:WEATHER_ATTRIBUTE Regen ] [SL:DATE_TIME heute ] ]	weather	de_XX
Wer ist der Frontsänger dieser Band.	[IN:GET_TRACK_INFO_MUSIC [SL:MUSIC_TYPE Band ] ]	[IN:GET_TRACK_INFO_MUSIC [SL:MUSIC_TYPE Band ] ]	music	de_XX
Verkürze meinen Timer um 5 Minuten	[IN:SUBTRACT_TIME_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME um 5 Minuten ] ]	[IN:SUBTRACT_TIME_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME um 5 Minuten ] ]	timer	de_XX
Bitte spiele das neue Arcade Fire Album.	[IN:PLAY_MUSIC [SL:MUSIC_ARTIST_NAME Arcade Fire ] [SL:MUSIC_TYPE Album ] ]	[IN:PLAY_MUSIC [SL:MUSIC_ARTIST_NAME Arcade Fire ] [SL:MUSIC_TYPE Album ] ]	music	de_XX
Wer sang das letzte Lied?	[IN:GET_TRACK_INFO_MUSIC [SL:MUSIC_TYPE Lied ] ]	[IN:GET_TRACK_INFO_MUSIC [SL:MUSIC_TYPE Lied ] ]	music	de_XX
Kannst du Hypnotize von Notorious BIG spielen?	[IN:PLAY_MUSIC [SL:MUSIC_TRACK_TITLE Hypnotize ] [SL:MUSIC_ARTIST_NAME Notorious BIG ] ]	[IN:PLAY_MUSIC [SL:MUSIC_TRACK_TITLE Hypnotize ] [SL:MUSIC_ARTIST_NAME Notorious BIG ] ]	music	de_XX
Kannst du mir Nachrichten über Guam und Nordkorea geben	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Nachrichten ] [SL:NEWS_TOPIC Guam und Nordkorea ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Nachrichten ] [SL:NEWS_TOPIC Guam und Nordkorea ] ]	news	de_XX
Der Timer startet jetzt	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] ]	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] ]	timer	de_XX
Starte den Timer um 5:50 Uhr morgen	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME um 5 : 50 Uhr morgen ] ]	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME um 5 : 50 Uhr morgen ] ]	timer	de_XX
Wie viel Zeit bleibt bis zu meinem ersten Wecker?	[IN:GET_ALARM [SL:ORDINAL ersten ] ]	[IN:GET_ALARM [SL:ORDINAL ersten ] ]	alarm	de_XX
Lege etwas HipHop-Musik auf	[IN:PLAY_MUSIC [SL:MUSIC_GENRE HipHop - ] [SL:MUSIC_TYPE Musik ] ]	[IN:PLAY_MUSIC [SL:MUSIC_GENRE HipHop - ] [SL:MUSIC_TYPE Musik ] ]	music	de_XX
Lies mir meine Neuigkeiten vor	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Neuigkeiten ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Neuigkeiten ] ]	news	de_XX
KANNST DU BITTE NINE INCH NAILS AUF SPOTIFY SPIELEN	[IN:PLAY_MUSIC [SL:MUSIC_ARTIST_NAME NINE INCH NAILS ] [SL:MUSIC_PROVIDER_NAME SPOTIFY ] ]	[IN:PLAY_MUSIC [SL:MUSIC_ARTIST_NAME NINE INCH NAILS ] [SL:MUSIC_PROVIDER_NAME SPOTIFY ] ]	music	de_XX
Berichte mir über die nationalen Schlagzeilen	[IN:GET_STORIES_NEWS [SL:NEWS_CATEGORY nationalen ] [SL:NEWS_TYPE Schlagzeilen ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_CATEGORY nationalen ] [SL:NEWS_TYPE Schlagzeilen ] ]	news	de_XX
Spiele die 90er Hits Playlist	[IN:PLAY_MUSIC [SL:MUSIC_TYPE Playlist ] ]	[IN:PLAY_MUSIC [SL:MUSIC_TYPE Playlist ] ]	music	de_XX
Ist es momentan kalt in Kroatien?	[IN:GET_WEATHER [SL:WEATHER_ATTRIBUTE kalt ] [SL:LOCATION Kroatien ] ]	[IN:GET_WEATHER [SL:WEATHER_ATTRIBUTE kalt ] [SL:LOCATION Kroatien ] ]	weather	de_XX
Füge fünf Minuten zum Timer hinzu.	[IN:ADD_TIME_TIMER [SL:DATE_TIME fünf Minuten ] [SL:METHOD_TIMER Timer ] ]	[IN:ADD_TIME_TIMER [SL:DATE_TIME fünf Minuten ] [SL:METHOD_TIMER Timer ] ]	timer	de_XX
Springe bitte zum nächsten Titel	[IN:SKIP_TRACK_MUSIC [SL:ORDINAL nächsten ] [SL:MUSIC_TYPE Titel ] ]	[IN:SKIP_TRACK_MUSIC [SL:ORDINAL nächsten ] [SL:MUSIC_TYPE Titel ] ]	music	de_XX
Wiederhole den Wecker jeden Tag	[IN:UPDATE_ALARM [SL:PERIOD jeden Tag ] ]	[IN:UPDATE_ALARM [SL:PERIOD jeden Tag ] ]	alarm	de_XX
Spiele mir etwas Rock & Roll	[IN:PLAY_MUSIC [SL:MUSIC_GENRE Rock & Roll ] ]	[IN:PLAY_MUSIC [SL:MUSIC_GENRE Rock & Roll ] ]	music	de_XX
Details über die Russlandwahl-Manipulation	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Details ] [SL:NEWS_TOPIC Russlandwahl - Manipulation ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Details ] [SL:NEWS_TOPIC Russlandwahl - Manipulation ] ]	news	de_XX
Welche Person gewann gestern das große Rennen?	[IN:QUESTION_NEWS [SL:NEWS_TOPIC Person gewann ] [SL:DATE_TIME gestern ] [SL:NEWS_TOPIC das große Rennen ] ]	[IN:QUESTION_NEWS [SL:NEWS_TOPIC Person gewann das große Rennen ] [SL:DATE_TIME gestern ] ]	news	de_XX
Wie viel Zeit bleibt auf dem Kekse-Timer	[IN:GET_TIMER [SL:METHOD_TIMER Timer ] ]	[IN:GET_TIMER [SL:METHOD_TIMER Timer ] ]	timer	de_XX
Stelle meinen Wecker auf 6:00 Uhr morgen	[IN:CREATE_ALARM [SL:DATE_TIME auf 6 : 00 Uhr morgen ] ]	[IN:CREATE_ALARM [SL:DATE_TIME auf 6 : 00 Uhr morgen ] ]	alarm	de_XX
Gib mir einen fünf Minuten-Timer.	[IN:CREATE_TIMER [SL:DATE_TIME fünf Minuten - ] [SL:METHOD_TIMER Timer ] ]	[IN:CREATE_TIMER [SL:DATE_TIME fünf Minuten - ] [SL:METHOD_TIMER Timer ] ]	timer	de_XX
Lösche den Medikamenten-Wecker	[IN:DELETE_ALARM [SL:ALARM_NAME Medikamenten - Wecker ] ]	[IN:DELETE_ALARM [SL:ALARM_NAME Medikamenten - Wecker ] ]	alarm	de_XX
Bitte pausiere das aktuelle Lied	[IN:PAUSE_MUSIC [SL:MUSIC_TYPE Lied ] ]	[IN:PAUSE_MUSIC [SL:MUSIC_TYPE Lied ] ]	music	de_XX
Wie lange noch bis der Timer ausgeht?	[IN:GET_TIMER [SL:METHOD_TIMER Timer ] ]	[IN:GET_TIMER [SL:METHOD_TIMER Timer ] ]	timer	de_XX
Stelle den Wecker so ein, dass er alle 10 Minuten klingelt	[IN:CREATE_ALARM [SL:PERIOD alle 10 Minuten ] ]	[IN:CREATE_ALARM [SL:PERIOD alle 10 Minuten ] ]	alarm	de_XX
Was sind die Schlagzeilen-Nachrichten in Spanien?	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Schlagzeilen - Nachrichten ] [SL:NEWS_TOPIC Spanien ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Schlagzeilen - Nachrichten ] [SL:NEWS_TOPIC Spanien ] ]	news	de_XX
Stelle einen Timer für zwei Minuten	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME für zwei Minuten ] ]	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME für zwei Minuten ] ]	timer	de_XX
Spiele jetzt den Nr.1-Song der Billboard Top 100	[IN:PLAY_MUSIC [SL:MUSIC_GENRE Nr . 1 - ] [SL:MUSIC_TYPE Song ] [SL:MUSIC_PLAYLIST_TITLE Billboard Top 100 ] ]	[IN:PLAY_MUSIC [SL:MUSIC_GENRE Nr . 1 - ] [SL:MUSIC_TYPE Song ] [SL:MUSIC_PLAYLIST_TITLE Billboard Top 100 ] ]	music	de_XX
Stelle einen weiteren Timer auf 40 Minuten	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME auf 40 Minuten ] ]	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME auf 40 Minuten ] ]	timer	de_XX
Zeig mir die letzten Nachrichten von MSNBC	[IN:GET_STORIES_NEWS [SL:DATE_TIME letzten ] [SL:NEWS_TYPE Nachrichten ] [SL:NEWS_SOURCE MSNBC ] ]	[IN:GET_STORIES_NEWS [SL:DATE_TIME letzten ] [SL:NEWS_TYPE Nachrichten ] [SL:NEWS_SOURCE MSNBC ] ]	news	de_XX
Lösche Wecker an Wochenenden	[IN:DELETE_ALARM [SL:PERIOD Wochenenden ] ]	[IN:DELETE_ALARM [SL:PERIOD Wochenenden ] ]	alarm	de_XX
Stelle zwei Wecker auf morgen früh	[IN:CREATE_ALARM [SL:DATE_TIME auf morgen früh ] ]	[IN:CREATE_ALARM [SL:DATE_TIME auf morgen früh ] ]	alarm	de_XX
Aktuelle Nachrichten aus Cincinnati, Ohio.	[IN:GET_STORIES_NEWS [SL:DATE_TIME Aktuelle ] [SL:NEWS_TYPE Nachrichten ] [SL:NEWS_TOPIC Cincinnati , Ohio ] ]	[IN:GET_STORIES_NEWS [SL:DATE_TIME Aktuelle ] [SL:NEWS_TYPE Nachrichten ] [SL:NEWS_TOPIC Cincinnati , Ohio ] ]	news	de_XX
Kannst du mir mehr Informationen zur Aufhebung des „Affordable Care Act" geben?	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Informationen ] [SL:NEWS_TOPIC Aufhebung des „ Affordable Care Act " ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Informationen ] [SL:NEWS_TOPIC Aufhebung des „ Affordable Care Act " ] ]	news	de_XX
Spiele den besten Pop-Sender	[IN:PLAY_MUSIC [SL:MUSIC_TYPE Sender ] ]	[IN:PLAY_MUSIC [SL:MUSIC_TYPE Sender ] ]	music	de_XX
Öffne die neuesten Nachrichten.	[IN:GET_STORIES_NEWS [SL:DATE_TIME neuesten ] [SL:NEWS_TYPE Nachrichten ] ]	[IN:GET_STORIES_NEWS [SL:DATE_TIME neuesten ] [SL:NEWS_TYPE Nachrichten ] ]	news	de_XX
Zeig mir die neueste Schlagzeile	[IN:GET_STORIES_NEWS [SL:NEWS_REFERENCE die neueste ] [SL:NEWS_TYPE Schlagzeile ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_REFERENCE die neueste ] [SL:NEWS_TYPE Schlagzeile ] ]	news	de_XX
Gibt es irgendwelche Neuigkeiten zum NFL-Skandal?	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Neuigkeiten ] [SL:NEWS_TOPIC NFL - Skandal ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE Neuigkeiten ] [SL:NEWS_TOPIC NFL - Skandal ] ]	news	de_XX
Was war meine Zeit	[IN:GET_TIMER [SL:METHOD_TIMER Zeit ] ]	[IN:GET_TIMER [SL:METHOD_TIMER Zeit ] ]	timer	de_XX
Kannst du einen Timer für eine Minute erstellen	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME für eine Minute ] ]	[IN:CREATE_TIMER [SL:METHOD_TIMER Timer ] [SL:DATE_TIME für eine Minute ] ]	timer	de_XX
Lokale Nachrichten Update	[IN:GET_STORIES_NEWS [SL:NEWS_CATEGORY Lokale ] [SL:NEWS_TYPE Nachrichten ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_CATEGORY Lokale ] [SL:NEWS_TYPE Nachrichten ] ]	news	de_XX
Gib mir die Top-Neuigkeiten	[IN:GET_STORIES_NEWS [SL:NEWS_REFERENCE Top - ] [SL:NEWS_TYPE Neuigkeiten ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_REFERENCE Top - ] [SL:NEWS_TYPE Neuigkeiten ] ]	news	de_XX
Wiederhole Fall on Me	[IN:REPLAY_MUSIC [SL:MUSIC_TRACK_TITLE Fall on Me ] ]	[IN:REPLAY_MUSIC [SL:MUSIC_TRACK_TITLE Fall on Me ] ]	music	de_XX
Spiele Musik von Prince.	[IN:PLAY_MUSIC [SL:MUSIC_TYPE Musik ] [SL:MUSIC_ARTIST_NAME Prince ] ]	[IN:PLAY_MUSIC [SL:MUSIC_TYPE Musik ] [SL:MUSIC_ARTIST_NAME Prince ] ]	music	de_XX
Wie lautet die große Schlagzeile heute?	[IN:GET_STORIES_NEWS [SL:NEWS_REFERENCE große ] [SL:NEWS_TYPE Schlagzeile ] [SL:DATE_TIME heute ] ]	[IN:GET_STORIES_NEWS [SL:NEWS_REFERENCE große ] [SL:NEWS_TYPE Schlagzeile ] [SL:DATE_TIME heute ] ]	news	de_XX
Wie viel Backpulver verwendet man für Backnatron	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie viel ] [SL:RECIPES_INCLUDED_INGREDIENT Backpulver ] [SL:RECIPES_EXCLUDED_INGREDIENT Backnatron ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie viel ] [SL:RECIPES_INCLUDED_INGREDIENT Backpulver ] [SL:RECIPES_EXCLUDED_INGREDIENT Backnatron ] ]	recipes	de_XX
Suche mir ein Rezept mit Burger	[IN:GET_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT Burger ] ]	[IN:GET_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT Burger ] ]	recipes	de_XX
Italienische Rezepte	[IN:GET_RECIPES [SL:RECIPES_TYPE Italienische ] ]	[IN:GET_RECIPES [SL:RECIPES_TYPE Italienische ] ]	recipes	de_XX
Wie viel Pflanzenöl braucht man	[IN:GET_INFO_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT Pflanzenöl ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT Pflanzenöl ] ]	recipes	de_XX
Welche Zutaten brauche ich, um Erdbeermarmelade zu machen?	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Zutaten ] [SL:RECIPES_DISH Erdbeermarmelade ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Zutaten ] [SL:RECIPES_DISH Erdbeermarmelade ] ]	recipes	de_XX
Wie lange muss ich Rinderhack braten	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lange ] [SL:RECIPES_DISH Rinderhack ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lange ] [SL:RECIPES_DISH Rinderhack ] ]	recipes	de_XX
Wie lange braucht Hühnchen in einem Schongarer	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lange ] [SL:RECIPES_INCLUDED_INGREDIENT Hühnchen ] [SL:RECIPES_COOKING_METHOD Schongarer ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lange ] [SL:RECIPES_INCLUDED_INGREDIENT Hühnchen ] [SL:RECIPES_COOKING_METHOD Schongarer ] ]	recipes	de_XX
Wie heiß sollte mein Grill sein, bevor ich ein Steak grille	[IN:GET_INFO_RECIPES [SL:RECIPES_COOKING_METHOD Grill ] [SL:RECIPES_INCLUDED_INGREDIENT Steak ] [SL:RECIPES_COOKING_METHOD grille ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_COOKING_METHOD Grill ] [SL:RECIPES_COOKING_METHOD grille ] [SL:RECIPES_INCLUDED_INGREDIENT Steak ] ]	recipes	de_XX
Wie lange sollte ich Kartoffeln grillen	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lange ] [SL:RECIPES_INCLUDED_INGREDIENT Kartoffeln ] [SL:RECIPES_COOKING_METHOD grillen ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lange ] [SL:RECIPES_INCLUDED_INGREDIENT Kartoffeln ] [SL:RECIPES_COOKING_METHOD grillen ] ]	recipes	de_XX
Suche mir ein Rezept für Zuckerkekse	[IN:GET_RECIPES [SL:RECIPES_DISH Zuckerkekse ] ]	[IN:GET_RECIPES [SL:RECIPES_DISH Zuckerkekse ] ]	recipes	de_XX
Suche ein paar Rezepte für Tomatensuppe	[IN:GET_RECIPES [SL:RECIPES_DISH Tomatensuppe ] ]	[IN:GET_RECIPES [SL:RECIPES_DISH Tomatensuppe ] ]	recipes	de_XX
Rezepte mit Bohnen	[IN:GET_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT Bohnen ] ]	[IN:GET_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT Bohnen ] ]	recipes	de_XX
Gibt man Zimt zu Bratäpfeln	[IN:IS_TRUE_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT Zimt ] [SL:RECIPES_DISH Bratäpfeln ] ]	[IN:IS_TRUE_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT Zimt ] [SL:RECIPES_DISH Bratäpfeln ] ]	recipes	de_XX
WAS SIND DIE ZUTATEN IN BIER-DIP	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE ZUTATEN ] [SL:RECIPES_DISH BIER - DIP ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE ZUTATEN ] [SL:RECIPES_DISH BIER - DIP ] ]	recipes	de_XX
Wie lange sollte ich dünnes Steak auf den Grill tun	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lange ] [SL:RECIPES_ATTRIBUTE dünnes ] [SL:RECIPES_INCLUDED_INGREDIENT Steak ] [SL:RECIPES_COOKING_METHOD Grill ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lange ] [SL:RECIPES_ATTRIBUTE dünnes ] [SL:RECIPES_INCLUDED_INGREDIENT Steak ] [SL:RECIPES_COOKING_METHOD Grill ] ]	recipes	de_XX
Sag mir die Zutaten für Chop Suey	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Zutaten ] [SL:RECIPES_DISH Chop Suey ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Zutaten ] [SL:RECIPES_DISH Chop Suey ] ]	recipes	de_XX
Wie lange muss man einen 20 Pfund schweren Truthahn garen	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lange ] [SL:RECIPES_UNIT_MEASUREMENT Pfund ] [SL:RECIPES_INCLUDED_INGREDIENT Truthahn ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lange ] [SL:RECIPES_UNIT_MEASUREMENT Pfund ] [SL:RECIPES_INCLUDED_INGREDIENT Truthahn ] ]	recipes	de_XX
Wie lange dauert es Parmesan-Hühnchen zu machen	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lange ] [SL:RECIPES_DISH Parmesan - Hühnchen ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lange ] [SL:RECIPES_DISH Parmesan - Hühnchen ] ]	recipes	de_XX
Wie viele Kalorien hat Vanilleeis	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie viele ] [SL:RECIPES_UNIT_NUTRITION Kalorien ] [SL:RECIPES_DISH Vanilleeis ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie viele ] [SL:RECIPES_UNIT_NUTRITION Kalorien ] [SL:RECIPES_DISH Vanilleeis ] ]	recipes	de_XX
Welchen Wein verwendet man für Chicken Marsala	[IN:GET_INFO_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT Wein ] [SL:RECIPES_DISH Chicken Marsala ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT Wein ] [SL:RECIPES_DISH Chicken Marsala ] ]	recipes	de_XX
Was sind die Zutaten von Gemüsesuppe	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Zutaten ] [SL:RECIPES_DISH Gemüsesuppe ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Zutaten ] [SL:RECIPES_DISH Gemüsesuppe ] ]	recipes	de_XX
Wie lang sollte ich eine Torte backen	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lang ] [SL:RECIPES_DISH Torte ] [SL:RECIPES_COOKING_METHOD backen ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Wie lang ] [SL:RECIPES_COOKING_METHOD backen ] [SL:RECIPES_DISH Torte ] ]	recipes	de_XX
SUCHE EIN GUTES REZEPT FÜR BROWNIES	[IN:GET_RECIPES [SL:RECIPES_RATING GUTES ] [SL:RECIPES_DISH BROWNIES ] ]	[IN:GET_RECIPES [SL:RECIPES_RATING GUTES ] [SL:RECIPES_DISH BROWNIES ] ]	recipes	de_XX
Auf welcher Temperatur brät man Steak	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Temperatur ] [SL:RECIPES_INCLUDED_INGREDIENT Steak ] ]	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE Temperatur ] [SL:RECIPES_INCLUDED_INGREDIENT Steak ] ]	recipes	de_XX
Was ist ein einfaches Pfundkuchen-Rezept	[IN:GET_RECIPES [SL:RECIPES_ATTRIBUTE einfaches ] [SL:RECIPES_DISH Pfundkuchen ] ]	[IN:GET_RECIPES [SL:RECIPES_ATTRIBUTE einfaches ] [SL:RECIPES_DISH Pfundkuchen ] ]	recipes	de_XX
Suche mir ein Rezept mit Lachs und Shrimps	[IN:GET_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT Lachs ] [SL:RECIPES_INCLUDED_INGREDIENT Shrimps ] ]	[IN:GET_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT Lachs ] [SL:RECIPES_INCLUDED_INGREDIENT Shrimps ] ]	recipes	de_XX
